Zip,Department,Employee Count,Location 1
91401,Public Works - Street Lighting,1,"91401
(34.181153951000454, -118.4348272089997)"
91402,Public Works - Street Lighting,2,"91402
(34.22575108800049, -118.4489267519997)"
91406,Public Works - Street Lighting,1,"91406
(34.199811405000446, -118.48688906499967)"
91408,Public Works - Street Lighting,1,"91408
(34.18267035800045, -118.44866605199968)"
91411,Public Works - Street Lighting,2,"91411
(34.17933339400048, -118.45792960399967)"
91501,Public Works - Street Lighting,2,"91501
(34.185181772000476, -118.30236971699969)"
91504,Public Works - Street Lighting,1,"91504
(34.198251548000485, -118.33049928199972)"
91506,Public Works - Street Lighting,1,"91506
(34.171151749000444, -118.32244798699969)"
91604,Public Works - Street Lighting,1,"91604
(34.14446038000045, -118.3942796179997)"
91605,Public Works - Street Lighting,1,"91605
(34.20546425700047, -118.40193986299971)"
91702,Public Works - Street Lighting,2,"91702
(34.12796239400046, -117.90560988399972)"
91706,Public Works - Street Lighting,1,"91706
(34.08512064000047, -117.96798678299967)"
91709,Public Works - Street Lighting,2,"91709
(33.97593065100045, -117.72519656599968)"
91710,Public Works - Street Lighting,2,"91710
(34.01783388500047, -117.68943717099972)"
91722,Public Works - Street Lighting,2,"91722
(34.09580066400048, -117.90580975499972)"
91723,Public Works - Street Lighting,1,"91723
(34.08496422000047, -117.88642668499972)"
91724,Public Works - Street Lighting,1,"91724
(34.091234063000456, -117.85833622399969)"
91730,Public Works - Street Lighting,1,"91730
(34.10333055800049, -117.58408816799971)"
91731,Public Works - Street Lighting,1,"91731
(34.07881169200044, -118.03912755799968)"
91740,Public Works - Street Lighting,2,"91740
(34.11709119000045, -117.85499925999972)"
91741,Public Works - Street Lighting,1,"91741
(34.139050848000466, -117.85502967499968)"
91744,Public Works - Street Lighting,5,"91744
(34.03075158600046, -117.9396660379997)"
91745,Public Works - Street Lighting,3,"91745
(33.99778168400047, -117.96604891099969)"
91748,Public Works - Street Lighting,1,"91748
(33.98518116900044, -117.90124749899968)"
91754,Public Works - Street Lighting,3,"91754
(34.05316312500048, -118.1388497799997)"
91755,Public Works - Street Lighting,3,"91755
(34.057560270000465, -118.11668590699969)"
91761,Public Works - Street Lighting,1,"91761
(34.03716046900047, -117.60666916099967)"
91762,Public Works - Street Lighting,1,"91762
(34.05779055600044, -117.6632889279997)"
91764,Public Works - Street Lighting,2,"91764
(34.07463179600046, -117.61381669499968)"
91765,Public Works - Street Lighting,1,"91765
(34.001861645000474, -117.81637650699969)"
91766,Public Works - Street Lighting,2,"91766
(34.044181998000454, -117.7523962999997)"
91767,Public Works - Street Lighting,1,"91767
(34.08076260000047, -117.73770583699968)"
91770,Public Works - Street Lighting,1,"91770
(34.06563329100044, -118.08368993499971)"
91773,Public Works - Street Lighting,2,"91773
(34.103161103000446, -117.81483837499968)"
91780,Public Works - Street Lighting,3,"91780
(34.101653386000464, -118.05552995399972)"
91789,Public Works - Street Lighting,1,"91789
(34.01633051300047, -117.85816676999968)"
91790,Public Works - Street Lighting,4,"91790
(34.06664133200047, -117.93768905999968)"
91791,Public Works - Street Lighting,3,"91791
(34.06350423700047, -117.89805826499969)"
91792,Public Works - Street Lighting,2,"91792
(34.02183129000048, -117.90005696699967)"
91801,Public Works - Street Lighting,3,"91801
(34.09389320600047, -118.12939939299969)"
91803,Public Works - Street Lighting,1,"91803
(34.07533134300047, -118.1443071059997)"
92324,Public Works - Street Lighting,1,"92324
(34.06130132000044, -117.3200465279997)"
92336,Public Works - Street Lighting,1,"92336
(34.126424262000455, -117.4595689999997)"
92386,Public Works - Street Lighting,1,"92386
(34.24617261400044, -116.82512867699967)"
92410,Public Works - Street Lighting,1,"92410
(34.11281136000048, -117.26332682599968)"
92505,Public Works - Street Lighting,1,"92505
(33.91772061300048, -117.48638637399972)"
92507,Public Works - Street Lighting,1,"92507
(33.97938058700049, -117.33743958499969)"
92562,Public Works - Street Lighting,1,"92562
(33.56719163900044, -117.22158870399971)"
92570,Public Works - Street Lighting,1,"92570
(33.79593010900044, -117.29748725999968)"
92571,Public Works - Street Lighting,1,"92571
(33.81665144100049, -117.2130681479997)"
92646,Public Works - Street Lighting,1,"92646
(33.669160228000464, -117.9700680409997)"
92677,Public Works - Street Lighting,1,"92677
(33.53303120600049, -117.70029968499972)"
92683,Public Works - Street Lighting,1,"92683
(33.753840040000455, -117.99399598599967)"
92692,Public Works - Street Lighting,1,"92692
(33.61179312100046, -117.64455760899972)"
92708,Public Works - Street Lighting,2,"92708
(33.710403020000456, -117.95119768299969)"
92821,Public Works - Street Lighting,1,"92821
(33.92284337400048, -117.89508628099969)"
92835,Public Works - Street Lighting,1,"92835
(33.901022756000486, -117.91361772899972)"
92880,Public Works - Street Lighting,1,"92880
(33.931972231000486, -117.5949072309997)"
92886,Public Works - Street Lighting,1,"92886
(33.88992126800048, -117.8068957049997)"
92887,Public Works - Street Lighting,1,"92887
(33.88120084200045, -117.74287639399972)"
93063,Public Works - Street Lighting,1,"93063
(34.27895133500044, -118.6970960869997)"
93510,Public Works - Street Lighting,1,"93510
(34.48901062600049, -118.19703809399971)"
93536,Public Works - Street Lighting,3,"93536
(34.68816395300047, -118.23417919999969)"
93550,Public Works - Street Lighting,1,"93550
(34.56908038700044, -118.09611664999971)"
93551,Public Works - Street Lighting,1,"93551
(34.60587389400047, -118.18323835599972)"
90001,Public Works - Street Services,1,"90001
(33.973271508000494, -118.24896959899968)"
90002,Public Works - Street Services,4,"90002
(33.94895251300045, -118.24697958699971)"
90003,Public Works - Street Services,4,"90003
(33.96335186100049, -118.27393599999971)"
90004,Public Works - Street Services,3,"90004
(34.07572239300049, -118.30301712299968)"
90005,Public Works - Street Services,1,"90005
(34.05907233200048, -118.30301712299968)"
90006,Public Works - Street Services,2,"90006
(34.05010424100044, -118.2926890439997)"
90007,Public Works - Street Services,2,"90007
(34.02833141800045, -118.28507659499968)"
90008,Public Works - Street Services,2,"90008
(34.01097312100046, -118.34158773599972)"
90009,Public Works - Street Services,2,"90009
(33.953931889000444, -118.3858763769997)"
90011,Public Works - Street Services,8,"90011
(34.00790120200048, -118.25903697699971)"
90012,Public Works - Street Services,5,"90012
(34.059480762000476, -118.24204800599972)"
90014,Public Works - Street Services,1,"90014
(34.04475119400047, -118.2527367189997)"
90016,Public Works - Street Services,1,"90016
(34.02888323300044, -118.35308896599969)"
90018,Public Works - Street Services,8,"90018
(34.03077331100047, -118.31686899999971)"
90019,Public Works - Street Services,7,"90019
(34.04884418900048, -118.33610868499972)"
90020,Public Works - Street Services,2,"90020
(34.06636325100044, -118.30164844599972)"
90022,Public Works - Street Services,2,"90022
(34.023543222000455, -118.15512616999968)"
90026,Public Works - Street Services,3,"90026
(34.07687382000046, -118.26535895999967)"
90027,Public Works - Street Services,1,"90027
(34.10546395500046, -118.2923675139997)"
90028,Public Works - Street Services,1,"90028
(34.10072355400047, -118.32821815499972)"
90031,Public Works - Street Services,3,"90031
(34.07752122500045, -118.2131059239997)"
90032,Public Works - Street Services,12,"90032
(34.08151428500048, -118.17678602299969)"
90033,Public Works - Street Services,6,"90033
(34.04856176400045, -118.2115199969997)"
90035,Public Works - Street Services,1,"90035
(34.05421027100044, -118.38387767499972)"
90037,Public Works - Street Services,10,"90037
(34.00349102100046, -118.28709702299972)"
90038,Public Works - Street Services,1,"90038
(34.08898335000049, -118.32483774099973)"
90039,Public Works - Street Services,5,"90039
(34.111603448000494, -118.2612572749997)"
90041,Public Works - Street Services,6,"90041
(34.13538366300048, -118.20684911499967)"
90042,Public Works - Street Services,8,"90042
(34.11332407100048, -118.19142869099971)"
90043,Public Works - Street Services,12,"90043
(33.98673233600044, -118.33290641599967)"
90044,Public Works - Street Services,23,"90044
(33.95386236800044, -118.2919460489997)"
90045,Public Works - Street Services,3,"90045
(33.961522614000444, -118.39344972199967)"
90047,Public Works - Street Services,20,"90047
(33.95687345800047, -118.3090784049997)"
90056,Public Works - Street Services,2,"90056
(33.98651074000048, -118.36959998699967)"
90059,Public Works - Street Services,11,"90059
(33.927010235000466, -118.24839605799968)"
90060,Public Works - Street Services,1,"90060
(33.97574381600049, -118.25652990899971)"
90061,Public Works - Street Services,4,"90061
(33.92303021000049, -118.27377957999971)"
90062,Public Works - Street Services,2,"90062
(34.00387338200045, -118.30885680999972)"
90063,Public Works - Street Services,4,"90063
(34.044881544000475, -118.18593660399972)"
90065,Public Works - Street Services,6,"90065
(34.10881395500047, -118.22766603799971)"
90069,Public Works - Street Services,1,"90069
(34.08940047000044, -118.3797890249997)"
90201,Public Works - Street Services,3,"90201
(33.96958259900049, -118.17504801999968)"
90220,Public Works - Street Services,8,"90220
(33.88573268300047, -118.23452680099967)"
90221,Public Works - Street Services,1,"90221
(33.89560019000049, -118.2056368589997)"
90222,Public Works - Street Services,2,"90222
(33.91203300100045, -118.23502647699968)"
90230,Public Works - Street Services,1,"90230
(33.99506171100046, -118.39500957899969)"
90232,Public Works - Street Services,3,"90232
(34.019702237000445, -118.39595678999967)"
90240,Public Works - Street Services,2,"90240
(33.95620432700048, -118.11982734499969)"
90241,Public Works - Street Services,3,"90241
(33.94049278700044, -118.13166748599969)"
90242,Public Works - Street Services,1,"90242
(33.92203085800048, -118.14007941599971)"
90247,Public Works - Street Services,6,"90247
(33.89189390000047, -118.29849831699971)"
90249,Public Works - Street Services,2,"90249
(33.90050135700045, -118.31913709299971)"
90250,Public Works - Street Services,10,"90250
(33.91415336400047, -118.34715803299969)"
90251,Public Works - Street Services,1,"90251
(33.91716010800047, -118.36121847099969)"
90255,Public Works - Street Services,2,"90255
(33.978672351000455, -118.21899775099968)"
90260,Public Works - Street Services,1,"90260
(33.88913047700049, -118.3522981749997)"
90262,Public Works - Street Services,3,"90262
(33.92512015700049, -118.20319931099971)"
90266,Public Works - Street Services,1,"90266
(33.89004292800047, -118.40324770999968)"
90270,Public Works - Street Services,2,"90270
(33.98850075300044, -118.1889476929997)"
90278,Public Works - Street Services,2,"90278
(33.87132030000049, -118.37072968899969)"
90280,Public Works - Street Services,2,"90280
(33.94496379700047, -118.19748997399972)"
90291,Public Works - Street Services,1,"90291
(33.99258071300045, -118.4663762939997)"
90292,Public Works - Street Services,1,"90292
(33.98163129900047, -118.4511079449997)"
90301,Public Works - Street Services,1,"90301
(33.95672138200047, -118.35448805799967)"
90302,Public Works - Street Services,3,"90302
(33.97375380400047, -118.35768598199968)"
90303,Public Works - Street Services,6,"90303
(33.93778150400044, -118.33125965799968)"
90305,Public Works - Street Services,3,"90305
(33.95809005900048, -118.32920881499967)"
90403,Public Works - Street Services,1,"90403
(34.02842266300047, -118.49353692399967)"
90501,Public Works - Street Services,3,"90501
(33.82909119100049, -118.3142098569997)"
90502,Public Works - Street Services,1,"90502
(33.83163301900049, -118.2928193949997)"
90503,Public Works - Street Services,1,"90503
(33.83995370500048, -118.35390582699972)"
90504,Public Works - Street Services,1,"90504
(33.87165052000046, -118.33125965799968)"
90505,Public Works - Street Services,2,"90505
(33.81145046900048, -118.34787930399972)"
90601,Public Works - Street Services,3,"90601
(33.99547014100045, -118.04046582099971)"
90602,Public Works - Street Services,1,"90602
(33.971251081000446, -118.03505628899967)"
90603,Public Works - Street Services,2,"90603
(33.94370374600044, -117.99197990399972)"
90604,Public Works - Street Services,3,"90604
(33.92973020800048, -118.01361803099968)"
90605,Public Works - Street Services,2,"90605
(33.94588059400047, -118.03256659999971)"
90606,Public Works - Street Services,4,"90606
(33.97639122200047, -118.06602748799969)"
90620,Public Works - Street Services,1,"90620
(33.84278230300049, -118.0123492889997)"
90631,Public Works - Street Services,4,"90631
(33.93180277600044, -117.95265760399968)"
90640,Public Works - Street Services,9,"90640
(34.014032005000445, -118.11318817799969)"
90650,Public Works - Street Services,7,"90650
(33.90621069400049, -118.08204752299969)"
90660,Public Works - Street Services,7,"90660
(33.99133369600048, -118.09123720999969)"
90706,Public Works - Street Services,5,"90706
(33.88544156700044, -118.1283087969997)"
90710,Public Works - Street Services,1,"90710
(33.79480040800047, -118.2987286019997)"
90712,Public Works - Street Services,1,"90712
(33.849073871000485, -118.1461798039997)"
90713,Public Works - Street Services,1,"90713
(33.848591575000455, -118.11262767199969)"
90715,Public Works - Street Services,1,"90715
(33.839662589000454, -118.0795491449997)"
90723,Public Works - Street Services,1,"90723
(33.895374250000486, -118.16535865799972)"
90731,Public Works - Street Services,4,"90731
(33.73272331400045, -118.29229799399968)"
90732,Public Works - Street Services,1,"90732
(33.73946241700048, -118.31340603099972)"
90734,Public Works - Street Services,1,"90734
(33.759553723000465, -118.3127064849997)"
90740,Public Works - Street Services,1,"90740
(33.76119179000045, -118.08841730099971)"
90744,Public Works - Street Services,2,"90744
(33.78372064300049, -118.26266940199969)"
90745,Public Works - Street Services,2,"90745
(33.82597147700045, -118.26966920599972)"
90746,Public Works - Street Services,4,"90746
(33.858880549000446, -118.2610096089997)"
90804,Public Works - Street Services,1,"90804
(33.78173063100047, -118.15235840199972)"
90805,Public Works - Street Services,2,"90805
(33.86281277900048, -118.17910625599967)"
90806,Public Works - Street Services,5,"90806
(33.80148302600048, -118.18919970399969)"
90808,Public Works - Street Services,2,"90808
(33.824963435000484, -118.11531722999968)"
90810,Public Works - Street Services,1,"90810
(33.81356214200048, -118.21653847799968)"
91001,Public Works - Street Services,4,"91001
(34.19036101800049, -118.13896709499971)"
91006,Public Works - Street Services,5,"91006
(34.13222050000047, -118.0249889109997)"
91007,Public Works - Street Services,3,"91007
(34.127784249000456, -118.0531358559997)"
91010,Public Works - Street Services,2,"91010
(34.13772127700048, -117.96655727699971)"
91011,Public Works - Street Services,1,"91011
(34.207793181000454, -118.20292992099968)"
91016,Public Works - Street Services,2,"91016
(34.14363048400048, -118.0038982539997)"
91020,Public Works - Street Services,1,"91020
(34.20996133800048, -118.23087699599972)"
91030,Public Works - Street Services,2,"91030
(34.11205098400046, -118.1547394649997)"
91040,Public Works - Street Services,5,"91040
(34.25970296100047, -118.3244988299997)"
91042,Public Works - Street Services,5,"91042
(34.25460192400044, -118.2872577869997)"
91101,Public Works - Street Services,1,"91101
(34.145212066000454, -118.13830665399968)"
91103,Public Works - Street Services,1,"91103
(34.163721789000476, -118.15519568999969)"
91104,Public Works - Street Services,2,"91104
(34.16700226900048, -118.12758752499968)"
91106,Public Works - Street Services,2,"91106
(34.14286141800045, -118.12849997599972)"
91107,Public Works - Street Services,3,"91107
(34.15076063800046, -118.09228870099969)"
91108,Public Works - Street Services,1,"91108
(34.12098431500044, -118.11313603699972)"
91201,Public Works - Street Services,2,"91201
(34.16917042600045, -118.29181569799971)"
91202,Public Works - Street Services,2,"91202
(34.16361316400048, -118.2649592199997)"
91205,Public Works - Street Services,3,"91205
(34.13853379300048, -118.2438685629997)"
91206,Public Works - Street Services,2,"91206
(34.15379345200046, -118.2372076689997)"
91207,Public Works - Street Services,1,"91207
(34.16381303500049, -118.24788769299971)"
91208,Public Works - Street Services,1,"91208
(34.19002210700046, -118.2271663619997)"
91214,Public Works - Street Services,3,"91214
(34.228570997000475, -118.2469491709997)"
91301,Public Works - Street Services,2,"91301
(34.143452339000476, -118.76011604699971)"
91303,Public Works - Street Services,2,"91303
(34.19807340300048, -118.59909883299969)"
91304,Public Works - Street Services,7,"91304
(34.22192313800048, -118.60967892099967)"
91306,Public Works - Street Services,6,"91306
(34.208401481000465, -118.5759399529997)"
91307,Public Works - Street Services,3,"91307
(34.197812702000476, -118.63800835599972)"
91311,Public Works - Street Services,3,"91311
(34.25282047300044, -118.5950275619997)"
91316,Public Works - Street Services,2,"91316
(34.16673287800046, -118.5162960619997)"
91320,Public Works - Street Services,2,"91320
(34.181362512000476, -118.93538922299967)"
91321,Public Works - Street Services,4,"91321
(34.38552128500049, -118.51401927999967)"
91324,Public Works - Street Services,5,"91324
(34.23552300500046, -118.54598982999971)"
91325,Public Works - Street Services,3,"91325
(34.23588364000045, -118.5210581879997)"
91326,Public Works - Street Services,2,"91326
(34.27493220500048, -118.55013931099973)"
91331,Public Works - Street Services,11,"91331
(34.257261068000446, -118.41981955999972)"
91335,Public Works - Street Services,8,"91335
(34.200180731000444, -118.54031959799971)"
91340,Public Works - Street Services,7,"91340
(34.286190115000466, -118.43744724799967)"
91342,Public Works - Street Services,28,"91342
(34.30514302800049, -118.43521825999971)"
91343,Public Works - Street Services,3,"91343
(34.235514315000444, -118.4752661759997)"
91344,Public Works - Street Services,9,"91344
(34.274801855000476, -118.50113633899969)"
91345,Public Works - Street Services,10,"91345
(34.262123129000486, -118.46175755399969)"
91350,Public Works - Street Services,8,"91350
(34.44777217900048, -118.51963737199969)"
91351,Public Works - Street Services,10,"91351
(34.42298392300046, -118.47143822599969)"
91352,Public Works - Street Services,6,"91352
(34.22551211300049, -118.37651723499971)"
91353,Public Works - Street Services,1,"91353
(34.21729136200048, -118.36890913099973)"
91354,Public Works - Street Services,3,"91354
(34.447494099000494, -118.54920947899967)"
91355,Public Works - Street Services,3,"91355
(34.41829131700047, -118.56477763399971)"
91356,Public Works - Street Services,2,"91356
(34.16990038700044, -118.5404890529997)"
91360,Public Works - Street Services,2,"91360
(34.20036322100049, -118.8758191979997)"
91364,Public Works - Street Services,1,"91364
(34.16201420300047, -118.59846880599969)"
91367,Public Works - Street Services,3,"91367
(34.178642539000464, -118.60957898599969)"
91377,Public Works - Street Services,1,"91377
(34.18051089100044, -118.77007914399968)"
91384,Public Works - Street Services,4,"91384
(34.473090526000476, -118.63594882399968)"
91387,Public Works - Street Services,9,"91387
(34.419242873000485, -118.43515742999972)"
91390,Public Works - Street Services,3,"91390
(34.503192724000485, -118.43342811799971)"
91401,Public Works - Street Services,2,"91401
(34.181153951000454, -118.4348272089997)"
91402,Public Works - Street Services,6,"91402
(34.22575108800049, -118.4489267519997)"
91403,Public Works - Street Services,1,"91403
(34.15359358100045, -118.4596676059997)"
91405,Public Works - Street Services,3,"91405
(34.20047184600048, -118.4486964669997)"
91406,Public Works - Street Services,7,"91406
(34.199811405000446, -118.48688906499967)"
91413,Public Works - Street Services,1,"91413
(34.16479066100044, -118.45743861799968)"
91423,Public Works - Street Services,1,"91423
(34.15306349100047, -118.43295885699968)"
91505,Public Works - Street Services,7,"91505
(34.16767140000047, -118.34449888999967)"
91506,Public Works - Street Services,2,"91506
(34.171151749000444, -118.32244798699969)"
91601,Public Works - Street Services,2,"91601
(34.167132618000494, -118.37252852099971)"
91605,Public Works - Street Services,2,"91605
(34.20546425700047, -118.40193986299971)"
91606,Public Works - Street Services,7,"91606
(34.18673293900048, -118.3868062089997)"
91607,Public Works - Street Services,1,"91607
(34.16615064800044, -118.39933720499971)"
91615,Public Works - Street Services,2,"91615
(34.19856004300044, -118.39656943599971)"
91701,Public Works - Street Services,1,"91701
(34.132142289000456, -117.5964583979997)"
91702,Public Works - Street Services,4,"91702
(34.12796239400046, -117.90560988399972)"
91706,Public Works - Street Services,6,"91706
(34.08512064000047, -117.96798678299967)"
91708,Public Works - Street Services,1,"91708
(33.96194407900049, -117.6341295959997)"
91709,Public Works - Street Services,3,"91709
(33.97593065100045, -117.72519656599968)"
91710,Public Works - Street Services,1,"91710
(34.01783388500047, -117.68943717099972)"
91722,Public Works - Street Services,4,"91722
(34.09580066400048, -117.90580975499972)"
91723,Public Works - Street Services,4,"91723
(34.08496422000047, -117.88642668499972)"
91724,Public Works - Street Services,2,"91724
(34.091234063000456, -117.85833622399969)"
91730,Public Works - Street Services,2,"91730
(34.10333055800049, -117.58408816799971)"
91731,Public Works - Street Services,2,"91731
(34.07881169200044, -118.03912755799968)"
91732,Public Works - Street Services,4,"91732
(34.07068218700044, -118.0160599249997)"
91733,Public Works - Street Services,1,"91733
(34.055100997000466, -118.04699636399971)"
91737,Public Works - Street Services,1,"91737
(34.146641573000466, -117.58141598899971)"
91739,Public Works - Street Services,1,"91739
(34.127832044000456, -117.5264864299997)"
91741,Public Works - Street Services,3,"91741
(34.139050848000466, -117.85502967499968)"
91744,Public Works - Street Services,6,"91744
(34.03075158600046, -117.9396660379997)"
91745,Public Works - Street Services,7,"91745
(33.99778168400047, -117.96604891099969)"
91746,Public Works - Street Services,2,"91746
(34.046172011000465, -117.98488885499972)"
91748,Public Works - Street Services,2,"91748
(33.98518116900044, -117.90124749899968)"
91750,Public Works - Street Services,4,"91750
(34.115861554000446, -117.77047586899971)"
91752,Public Works - Street Services,1,"91752
(33.990790570000456, -117.53343843799968)"
91754,Public Works - Street Services,1,"91754
(34.05316312500048, -118.1388497799997)"
91755,Public Works - Street Services,2,"91755
(34.057560270000465, -118.11668590699969)"
91761,Public Works - Street Services,2,"91761
(34.03716046900047, -117.60666916099967)"
91762,Public Works - Street Services,1,"91762
(34.05779055600044, -117.6632889279997)"
91763,Public Works - Street Services,2,"91763
(34.07173367800044, -117.6995175839997)"
91764,Public Works - Street Services,2,"91764
(34.07463179600046, -117.61381669499968)"
91765,Public Works - Street Services,4,"91765
(34.001861645000474, -117.81637650699969)"
91766,Public Works - Street Services,2,"91766
(34.044181998000454, -117.7523962999997)"
91767,Public Works - Street Services,1,"91767
(34.08076260000047, -117.73770583699968)"
91770,Public Works - Street Services,6,"91770
(34.06563329100044, -118.08368993499971)"
91773,Public Works - Street Services,4,"91773
(34.103161103000446, -117.81483837499968)"
91775,Public Works - Street Services,2,"91775
(34.11565299400047, -118.08573643299968)"
91776,Public Works - Street Services,7,"91776
(34.089800211000465, -118.09671626199969)"
91780,Public Works - Street Services,4,"91780
(34.101653386000464, -118.05552995399972)"
91784,Public Works - Street Services,1,"91784
(34.136982626000474, -117.65773601099971)"
91786,Public Works - Street Services,1,"91786
(34.10199229600045, -117.65981726899969)"
91789,Public Works - Street Services,5,"91789
(34.01633051300047, -117.85816676999968)"
91790,Public Works - Street Services,5,"91790
(34.06664133200047, -117.93768905999968)"
91791,Public Works - Street Services,6,"91791
(34.06350423700047, -117.89805826499969)"
91792,Public Works - Street Services,5,"91792
(34.02183129000048, -117.90005696699967)"
91801,Public Works - Street Services,5,"91801
(34.09389320600047, -118.12939939299969)"
91803,Public Works - Street Services,6,"91803
(34.07533134300047, -118.1443071059997)"
92301,Public Works - Street Services,1,"92301
(34.55768343800048, -117.43825674799967)"
92307,Public Works - Street Services,1,"92307
(34.531613405000485, -117.20820608699972)"
92324,Public Works - Street Services,1,"92324
(34.06130132000044, -117.3200465279997)"
92335,Public Works - Street Services,1,"92335
(34.08952213000049, -117.44872821099972)"
92336,Public Works - Street Services,8,"92336
(34.126424262000455, -117.4595689999997)"
92337,Public Works - Street Services,2,"92337
(34.04721046700047, -117.47615823099972)"
92345,Public Works - Street Services,1,"92345
(34.42078100500049, -117.3040482179997)"
92350,Public Works - Street Services,1,"92350
(34.051620648000494, -117.26021580199972)"
92371,Public Works - Street Services,1,"92371
(34.44821102500049, -117.54301917599969)"
92392,Public Works - Street Services,2,"92392
(34.48388352000046, -117.38130676099968)"
92394,Public Works - Street Services,1,"92394
(34.53765296200049, -117.33890819699968)"
92395,Public Works - Street Services,2,"92395
(34.502901609000446, -117.3018887499997)"
92407,Public Works - Street Services,1,"92407
(34.17619195500049, -117.33384626599968)"
92508,Public Works - Street Services,1,"92508
(33.89108138400047, -117.3246391989997)"
92530,Public Works - Street Services,1,"92530
(33.67645114800047, -117.3494795959997)"
92552,Public Works - Street Services,1,"92552
(33.917381702000455, -117.2509783209997)"
92553,Public Works - Street Services,1,"92553
(33.924481442000456, -117.24302696099971)"
92570,Public Works - Street Services,1,"92570
(33.79593010900044, -117.29748725999968)"
92571,Public Works - Street Services,1,"92571
(33.81665144100049, -117.2130681479997)"
92604,Public Works - Street Services,1,"92604
(33.68814355800049, -117.78918980699967)"
92705,Public Works - Street Services,1,"92705
(33.767070582000486, -117.79268753699972)"
92706,Public Works - Street Services,1,"92706
(33.76427239900045, -117.88057830799971)"
92708,Public Works - Street Services,2,"92708
(33.710403020000456, -117.95119768299969)"
92841,Public Works - Street Services,1,"92841
(33.78596266700049, -117.97861901199968)"
92845,Public Works - Street Services,1,"92845
(33.783451253000464, -118.02724831399968)"
92860,Public Works - Street Services,2,"92860
(33.924872492000475, -117.55427708499968)"
92870,Public Works - Street Services,1,"92870
(33.87819409800045, -117.8551078859997)"
92879,Public Works - Street Services,1,"92879
(33.88023190600046, -117.5384699549997)"
92880,Public Works - Street Services,2,"92880
(33.931972231000486, -117.5949072309997)"
92883,Public Works - Street Services,1,"92883
(33.76677077700049, -117.4821760639997)"
93012,Public Works - Street Services,1,"93012
(34.22196224300046, -118.99052734299971)"
93021,Public Works - Street Services,2,"93021
(34.28153226900048, -118.8771357339997)"
93030,Public Works - Street Services,1,"93030
(34.20450401100044, -119.17665868899968)"
93060,Public Works - Street Services,1,"93060
(34.35137388700048, -119.0743468439997)"
93063,Public Works - Street Services,10,"93063
(34.27895133500044, -118.6970960869997)"
93065,Public Works - Street Services,12,"93065
(34.266602829000476, -118.77497596499973)"
93225,Public Works - Street Services,1,"93225
(34.825261912000485, -119.0496759029997)"
93309,Public Works - Street Services,1,"93309
(35.34104013500047, -119.06289775399972)"
93510,Public Works - Street Services,2,"93510
(34.48901062600049, -118.19703809399971)"
93532,Public Works - Street Services,1,"93532
(34.67913068700045, -118.4477188409997)"
93534,Public Works - Street Services,3,"93534
(34.68758172200046, -118.1496775339997)"
93535,Public Works - Street Services,10,"93535
(34.68786414800047, -118.0660492129997)"
93536,Public Works - Street Services,10,"93536
(34.68816395300047, -118.23417919999969)"
93539,Public Works - Street Services,1,"93539
(34.67860059600048, -118.1656367379997)"
93543,Public Works - Street Services,4,"93543
(34.533021187000486, -117.9580497559997)"
93550,Public Works - Street Services,17,"93550
(34.56908038700044, -118.09611664999971)"
93551,Public Works - Street Services,11,"93551
(34.60587389400047, -118.18323835599972)"
93552,Public Works - Street Services,5,"93552
(34.56282358000044, -118.03543864899967)"
93553,Public Works - Street Services,2,"93553
(34.470470488000444, -117.8993791469997)"
93560,Public Works - Street Services,1,"93560
(34.86017403100044, -118.21146785599967)"
93591,Public Works - Street Services,1,"93591
(34.59676241700049, -117.8382666439997)"
90001,Recreation and Parks,2,"90001
(33.973271508000494, -118.24896959899968)"
90002,Recreation and Parks,5,"90002
(33.94895251300045, -118.24697958699971)"
90003,Recreation and Parks,2,"90003
(33.96335186100049, -118.27393599999971)"
90004,Recreation and Parks,4,"90004
(34.07572239300049, -118.30301712299968)"
90005,Recreation and Parks,1,"90005
(34.05907233200048, -118.30301712299968)"
90006,Recreation and Parks,1,"90006
(34.05010424100044, -118.2926890439997)"
90007,Recreation and Parks,4,"90007
(34.02833141800045, -118.28507659499968)"
90008,Recreation and Parks,15,"90008
(34.01097312100046, -118.34158773599972)"
90009,Recreation and Parks,1,"90009
(33.953931889000444, -118.3858763769997)"
90011,Recreation and Parks,9,"90011
(34.00790120200048, -118.25903697699971)"
90012,Recreation and Parks,5,"90012
(34.059480762000476, -118.24204800599972)"
90015,Recreation and Parks,2,"90015
(34.04012376300045, -118.26498963499972)"
90016,Recreation and Parks,15,"90016
(34.02888323300044, -118.35308896599969)"
90018,Recreation and Parks,13,"90018
(34.03077331100047, -118.31686899999971)"
90019,Recreation and Parks,6,"90019
(34.04884418900048, -118.33610868499972)"
90020,Recreation and Parks,2,"90020
(34.06636325100044, -118.30164844599972)"
90022,Recreation and Parks,7,"90022
(34.023543222000455, -118.15512616999968)"
90023,Recreation and Parks,4,"90023
(34.02418193800048, -118.20195663999971)"
90024,Recreation and Parks,1,"90024
(34.06136215000049, -118.4402367409997)"
90025,Recreation and Parks,3,"90025
(34.04518134900047, -118.45025632399972)"
90026,Recreation and Parks,8,"90026
(34.07687382000046, -118.26535895999967)"
90027,Recreation and Parks,5,"90027
(34.10546395500046, -118.2923675139997)"
90028,Recreation and Parks,1,"90028
(34.10072355400047, -118.32821815499972)"
