DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
05/01/2014 12:00:00 AM,01/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1498185
05/01/2014 12:00:00 AM,01/01/2010 12:00:00 AM,Departure,International,Commuter,5187
05/01/2014 12:00:00 AM,01/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,661987
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Arrival,Domestic,Charter,779
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,145505
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1269533
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Arrival,International,Charter,35
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Arrival,International,Commuter,4022
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,554772
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Departure,Domestic,Charter,610
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Departure,Domestic,Commuter,139465
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1276034
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Departure,International,Charter,48
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Departure,International,Commuter,4223
05/01/2014 12:00:00 AM,02/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,565293
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Arrival,Domestic,Charter,956
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,171559
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1580358
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Arrival,International,Charter,181
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Arrival,International,Commuter,5010
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,640140
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Departure,Domestic,Charter,1022
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Departure,Domestic,Commuter,165782
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1613282
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Departure,International,Charter,38
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Departure,International,Commuter,4898
05/01/2014 12:00:00 AM,03/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,628800
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Arrival,Domestic,Charter,759
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,172358
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1533646
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Arrival,International,Charter,16
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Arrival,International,Commuter,4867
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,632637
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Departure,Domestic,Charter,626
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Departure,Domestic,Commuter,167934
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1564522
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Departure,International,Commuter,5241
05/01/2014 12:00:00 AM,04/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,604340
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Arrival,Domestic,Charter,334
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,176034
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1651830
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Arrival,International,Charter,211
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Arrival,International,Commuter,5086
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,651106
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Departure,Domestic,Charter,433
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Departure,Domestic,Commuter,165819
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1632021
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Departure,International,Charter,396
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Departure,International,Commuter,5136
05/01/2014 12:00:00 AM,05/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,668190
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Arrival,Domestic,Charter,463
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,185151
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1742734
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Arrival,International,Charter,1138
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Arrival,International,Commuter,3765
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,687527
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Departure,Domestic,Charter,381
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Departure,Domestic,Commuter,181461
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1777570
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Departure,International,Charter,1391
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Departure,International,Commuter,3838
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,725975
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Arrival,Domestic,Charter,404
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,190994
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1891563
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Arrival,International,Charter,1210
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Arrival,International,Commuter,3813
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,781196
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Departure,Domestic,Charter,751
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Departure,Domestic,Commuter,189098
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1871064
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Departure,International,Charter,1223
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Departure,International,Commuter,3803
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,757742
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Arrival,Domestic,Charter,646
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,186335
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1848901
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Arrival,International,Charter,1399
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Arrival,International,Commuter,3854
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,778334
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Departure,Domestic,Charter,170
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Departure,Domestic,Commuter,190649
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1875258
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Departure,International,Charter,1378
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Departure,International,Commuter,3785
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,727137
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Arrival,Domestic,Charter,751
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,179771
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1546068
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Arrival,International,Charter,614
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Arrival,International,Commuter,3450
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,634493
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Departure,Domestic,Charter,636
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Departure,Domestic,Commuter,169919
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1535547
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Departure,International,Charter,295
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Departure,International,Commuter,3384
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,620467
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Arrival,Domestic,Charter,1349
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,187805
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1651998
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Arrival,International,Charter,49
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Arrival,International,Commuter,3359
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,633590
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Departure,Domestic,Charter,1728
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Departure,Domestic,Commuter,178758
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1661039
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Departure,International,Charter,38
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Departure,International,Commuter,3319
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,665053
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Arrival,Domestic,Charter,1620
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,179285
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1565147
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Arrival,International,Charter,118
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Arrival,International,Commuter,3217
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,592387
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Departure,Domestic,Charter,1395
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Departure,Domestic,Commuter,171671
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1564783
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Departure,International,Charter,154
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Departure,International,Commuter,3131
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,606174
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Arrival,Domestic,Charter,7503
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,185882
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1630567
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Arrival,International,Charter,96
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Arrival,International,Commuter,3344
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,650234
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Departure,Domestic,Charter,590
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Departure,Domestic,Commuter,176882
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1723582
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Departure,International,Commuter,3352
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,667825
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Arrival,Domestic,Charter,857
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,173936
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1490454
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Arrival,International,Charter,165
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Arrival,International,Commuter,3626
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,678679
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Departure,Domestic,Charter,6922
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Departure,Domestic,Commuter,170648
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1468219
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Departure,International,Charter,1
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Departure,International,Commuter,3521
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,666153
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Arrival,Domestic,Charter,749
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,174714
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1330118
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Arrival,International,Charter,709
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Arrival,International,Commuter,3230
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,558072
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Departure,Domestic,Charter,739
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Departure,Domestic,Commuter,158888
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1324531
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Departure,International,Charter,686
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Departure,International,Commuter,3150
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,565950
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Arrival,Domestic,Charter,755
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,197712
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1607923
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Arrival,International,Charter,382
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Arrival,International,Commuter,3781
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,664137
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Departure,Domestic,Charter,940
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Departure,Domestic,Commuter,192762
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1634275
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Departure,International,Commuter,3689
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,645443
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Arrival,Domestic,Charter,729
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,227006
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1644046
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Arrival,International,Charter,32
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Arrival,International,Commuter,3360
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,679452
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Departure,Domestic,Charter,574
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Departure,Domestic,Commuter,220612
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1588154
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Departure,International,Charter,9
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Departure,International,Commuter,3504
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,660738
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Arrival,Domestic,Charter,253
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,237519
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1797456
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Arrival,International,Charter,3
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Arrival,International,Commuter,3560
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,707398
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Departure,Domestic,Charter,212
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Departure,Domestic,Commuter,223419
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1768492
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Departure,International,Charter,43
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Departure,International,Commuter,3653
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,735056
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Arrival,Domestic,Charter,127
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,234449
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1825797
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Arrival,International,Charter,508
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Arrival,International,Commuter,3576
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,719451
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Departure,Domestic,Charter,92
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Departure,Domestic,Commuter,228558
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1850167
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Departure,International,Charter,602
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Departure,International,Commuter,3550
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,764839
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Arrival,Domestic,Charter,210
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,259979
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1960103
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Arrival,International,Charter,731
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Arrival,International,Commuter,3926
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,834829
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Departure,Domestic,Charter,217
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Departure,Domestic,Commuter,255233
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1944016
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Departure,International,Charter,610
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Departure,International,Commuter,3832
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,807656
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Arrival,Domestic,Charter,11
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,254546
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1882481
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Arrival,International,Charter,784
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Arrival,International,Commuter,4014
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,827279
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Departure,Domestic,Charter,11
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Departure,Domestic,Commuter,263277
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1911301
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Departure,International,Charter,654
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Departure,International,Commuter,3823
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,770343
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Arrival,Domestic,Charter,453
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,225382
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1576842
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Arrival,International,Charter,14
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Arrival,International,Commuter,3588
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,683758
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Departure,Domestic,Charter,372
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Departure,Domestic,Commuter,216922
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1585878
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Departure,International,Charter,6
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Departure,International,Commuter,3339
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,683766
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Arrival,Domestic,Charter,70
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,236923
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1613468
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Arrival,International,Charter,6
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Arrival,International,Commuter,3421
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,666632
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Departure,Domestic,Charter,256
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Departure,Domestic,Commuter,226756
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1668018
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Departure,International,Charter,29
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Departure,International,Commuter,3027
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,705998
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Arrival,Domestic,Charter,407
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,227954
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1584257
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Arrival,International,Charter,2
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Arrival,International,Commuter,2768
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,608364
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Departure,Domestic,Charter,294
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Departure,Domestic,Commuter,219575
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1594368
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Departure,International,Charter,4
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Departure,International,Commuter,2644
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,624469
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Arrival,Domestic,Charter,3940
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,177177
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1640432
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Arrival,International,Charter,271
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Arrival,International,Commuter,3426
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,675878
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Departure,Domestic,Charter,795
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Departure,Domestic,Commuter,171746
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1644254
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Departure,International,Charter,358
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Departure,International,Commuter,3292
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,707075
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Arrival,Domestic,Charter,1111
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,161364
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1591975
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Arrival,International,Charter,491
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Arrival,International,Commuter,1863
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,714519
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,Domestic,Charter,4222
