DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,Domestic,Charter,163
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,8520
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,158093
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,2262
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,Domestic,Charter,394
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,Domestic,Commuter,8542
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,158537
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,1876
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,7746
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,145934
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,1654
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,Domestic,Commuter,8181
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,144227
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,1800
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,Domestic,Charter,303
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,7941
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,157109
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,International,Charter,42
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,3305
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,Domestic,Charter,126
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,Domestic,Commuter,8194
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,153991
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,3374
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,Domestic,Charter,78
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,7769
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,156189
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,International,Charter,79
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,3161
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,Domestic,Charter,78
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,Domestic,Commuter,8101
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,155358
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,3359
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,Domestic,Charter,64
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,9395
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,162701
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,3587
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,Domestic,Charter,170
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,Domestic,Commuter,9143
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,160224
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,4257
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,Domestic,Charter,243
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,10976
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,142212
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,International,Charter,91
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,3927
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,Domestic,Charter,342
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,Domestic,Commuter,11370
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,141326
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,3383
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,Domestic,Charter,268
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,10638
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,130244
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,1928
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,Domestic,Charter,412
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,Domestic,Commuter,10262
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,130706
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,1904
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,Domestic,Charter,87
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,13260
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,157536
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,2542
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,Domestic,Charter,602
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,Domestic,Commuter,13601
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,157971
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,2606
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,Domestic,Charter,205
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,12267
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,152850
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,2711
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,Domestic,Charter,58
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,Domestic,Commuter,12949
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,154675
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,2706
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,12574
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,159552
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,3015
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,Domestic,Charter,165
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,Domestic,Commuter,12867
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,158882
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,3279
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,Domestic,Charter,602
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,12294
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,162836
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,3302
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,Domestic,Charter,983
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,Domestic,Commuter,13114
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,164211
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,4400
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,13152
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,163406
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,4639
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,Domestic,Commuter,13210
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,163477
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,4334
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,Domestic,Charter,58
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,13547
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,162310
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,4550
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,Domestic,Charter,268
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,Domestic,Commuter,13606
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,161961
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,4181
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,Domestic,Charter,359
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,12666
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,150977
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,3432
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,Domestic,Charter,238
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,Domestic,Commuter,13257
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,150770
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,3890
