DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,CargoType,AirCargoTons
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,Domestic,Freight,32269
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,Domestic,Mail,2404
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,International,Freight,39297
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,International,Mail,1655
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,Domestic,Freight,34680
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,Domestic,Mail,1989
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,International,Freight,55163
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,International,Mail,592
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,Domestic,Freight,35043
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,Domestic,Mail,2711
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,International,Freight,43686
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,International,Mail,2348
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,Domestic,Freight,28691
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,Domestic,Mail,2017
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,International,Freight,51781
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,International,Mail,490
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,Domestic,Freight,31880
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,Domestic,Mail,2545
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,International,Freight,38709
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,International,Mail,1972
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,Domestic,Freight,33063
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,Domestic,Mail,2003
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,International,Freight,50212
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,International,Mail,588
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,Domestic,Freight,36929
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,Domestic,Mail,2589
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,International,Freight,41986
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,International,Mail,1913
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,Domestic,Freight,29260
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,Domestic,Mail,1815
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,International,Freight,49513
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,International,Mail,561
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,Domestic,Freight,34248
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,Domestic,Mail,2928
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,International,Freight,45412
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,International,Mail,1806
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,Domestic,Freight,27875
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,Domestic,Mail,1863
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,International,Freight,47855
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,International,Mail,756
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,Domestic,Freight,31102
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,Domestic,Mail,2665
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,International,Freight,47265
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,International,Mail,2746
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,Domestic,Freight,30188
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,Domestic,Mail,2177
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,International,Freight,51887
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,International,Mail,927
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,Domestic,Freight,32810
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,Domestic,Mail,2582
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,International,Freight,44902
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,International,Mail,1991
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,Domestic,Freight,29022
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,Domestic,Mail,1990
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,International,Freight,50889
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,International,Mail,592
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,Domestic,Freight,31324
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,Domestic,Mail,2661
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,International,Freight,38929
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,International,Mail,1949
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,Domestic,Freight,29620
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,Domestic,Mail,2025
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,International,Freight,56201
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,International,Mail,682
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,Domestic,Freight,35869
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,Domestic,Mail,2782
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,International,Freight,39754
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,International,Mail,2091
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,Domestic,Freight,33455
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,Domestic,Mail,2028
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,International,Freight,58079
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,International,Mail,757
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,Domestic,Freight,34767
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,Domestic,Mail,2551
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,International,Freight,36282
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,International,Mail,1831
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,Domestic,Freight,34853
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,Domestic,Mail,1196
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,International,Freight,49967
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,International,Mail,3343
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,Domestic,Freight,37422
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,Domestic,Mail,1618
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,International,Freight,38894
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,International,Mail,2022
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,Domestic,Freight,31180
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,Domestic,Mail,1230
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,International,Freight,42258
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,International,Mail,557
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,Domestic,Freight,32467
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,Domestic,Mail,1560
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,International,Freight,35035
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,International,Mail,1625
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,Domestic,Freight,27329
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,Domestic,Mail,988
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,International,Freight,43435
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,International,Mail,533
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,Domestic,Freight,31779
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,Domestic,Mail,1431
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,International,Freight,35523
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,International,Mail,1495
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,Domestic,Freight,32057
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,Domestic,Mail,1059
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,International,Freight,54005
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,International,Mail,639
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,Domestic,Freight,35331
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,Domestic,Mail,1795
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,International,Freight,42411
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,International,Mail,4497
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,Domestic,Freight,28074
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,Domestic,Mail,1812
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,International,Freight,49687
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,International,Mail,688
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,Domestic,Freight,33328
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,Domestic,Mail,2311
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,International,Freight,37758
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,International,Mail,1643
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,Domestic,Freight,29904
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,Domestic,Mail,1863
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,International,Freight,53287
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,International,Mail,747
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,Domestic,Freight,35943
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,Domestic,Mail,2347
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,International,Freight,44849
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,International,Mail,1719
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,Domestic,Freight,28802
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,Domestic,Mail,1363
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,International,Freight,51779
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,International,Mail,759
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,Domestic,Freight,34021
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,Domestic,Mail,1796
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,International,Freight,44415
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,International,Mail,1646
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,Domestic,Freight,27645
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,Domestic,Mail,1605
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,International,Freight,48982
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,International,Mail,782
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,Domestic,Freight,34195
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,Domestic,Mail,2011
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,International,Freight,43119
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,International,Mail,1547
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,Domestic,Freight,29052
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,Domestic,Mail,1754
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,International,Freight,50307
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,International,Mail,732
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,Domestic,Freight,33877
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,Domestic,Mail,2248
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,International,Freight,42124
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,International,Mail,1760
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,Domestic,Freight,27181
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,Domestic,Mail,1816
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,International,Freight,50133
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,International,Mail,749
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,Domestic,Freight,31506
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,Domestic,Mail,2098
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,International,Freight,39513
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,International,Mail,3384
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,Domestic,Freight,31204
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,Domestic,Mail,1969
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,International,Freight,53301
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,International,Mail,830
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,Domestic,Freight,35759
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,Domestic,Mail,2168
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,International,Freight,41315
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,International,Mail,1392
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,Domestic,Freight,29972
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,Domestic,Mail,2006
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,International,Freight,53582
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,International,Mail,951
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,Domestic,Freight,34119
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,Domestic,Mail,2413
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,International,Freight,45092
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,International,Mail,1262
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,Domestic,Freight,31540
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,Domestic,Mail,2221
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,International,Freight,46930
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,International,Mail,1079
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,Domestic,Freight,36529
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,Domestic,Mail,2787
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,International,Freight,39612
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,International,Mail,1597
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,Domestic,Freight,28425
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,Domestic,Mail,1932
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,International,Freight,43244
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,International,Mail,796
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,Domestic,Freight,33246
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,Domestic,Mail,2312
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,International,Freight,37627
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,International,Mail,1149
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,Domestic,Freight,25403
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,Domestic,Mail,1694
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,International,Freight,34404
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,International,Mail,729
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,Domestic,Freight,31422
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,Domestic,Mail,2257
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,International,Freight,36253
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,International,Mail,1085
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,Domestic,Freight,29729
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,Domestic,Mail,1825
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,International,Freight,53802
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,International,Mail,756
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,Domestic,Freight,34766
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,Domestic,Mail,2250
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,International,Freight,46429
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,International,Mail,1149
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,Domestic,Freight,29398
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,Domestic,Mail,1762
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,International,Freight,50368
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,International,Mail,788
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,Domestic,Freight,33912
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,Domestic,Mail,2214
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,International,Freight,42242
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,International,Mail,1177
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,Domestic,Freight,29766
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,Domestic,Mail,1888
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,International,Freight,56111
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,International,Mail,874
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,Domestic,Freight,34526
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,Domestic,Mail,2207
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,International,Freight,43812
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,International,Mail,1481
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,Domestic,Freight,29851
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,Domestic,Mail,1511
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,International,Freight,53659
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,International,Mail,787
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,Domestic,Freight,33632
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,Domestic,Mail,1798
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,International,Freight,44119
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,International,Mail,1181
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,Domestic,Freight,30634
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,Domestic,Mail,1721
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,International,Freight,55208
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,International,Mail,783
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,Domestic,Freight,34950
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,Domestic,Mail,1876
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,International,Freight,47151
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,International,Mail,1194
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,Domestic,Freight,28572
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,Domestic,Mail,1904
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,International,Freight,53162
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,International,Mail,774
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,Domestic,Freight,33695
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,Domestic,Mail,2076
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,International,Freight,47486
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,International,Mail,1229
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,Domestic,Freight,28251
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,Domestic,Mail,1846
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,International,Freight,53341
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,International,Mail,931
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,Domestic,Freight,33028
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,Domestic,Mail,2128
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,International,Freight,40745
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,International,Mail,1106
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Arrival,Domestic,Freight,32987
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Arrival,Domestic,Mail,2211
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Arrival,International,Freight,61391
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Arrival,International,Mail,904
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Departure,Domestic,Freight,37560
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Departure,Domestic,Mail,2448
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Departure,International,Freight,42233
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Departure,International,Mail,1347
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Arrival,Domestic,Freight,32704
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Arrival,Domestic,Mail,2205
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Arrival,International,Freight,67328
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Arrival,International,Mail,1047
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Departure,Domestic,Freight,34343
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Departure,Domestic,Mail,2542
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Departure,International,Freight,42026
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Departure,International,Mail,1457
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Departure,International,Mail,1630
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Arrival,Domestic,Freight,32239
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Arrival,Domestic,Mail,3984
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Arrival,International,Freight,56676
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Arrival,International,Mail,1135
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Departure,Domestic,Freight,37457
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Departure,Domestic,Mail,5746
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Departure,International,Freight,41538
